;FAMI_ESTRATOVIVIENDA;ESTU_DEPTO_RESIDE;FAMI_TIENEINTERNET;PUNT_SOCIALES_CIUDADANAS;PUNT_MATEMATICAS;PUNT_INGLES;PUNT_LECTURA_CRITICA;PUNT_C_NATURALES;PUNT_GLOBAL
203;Estrato 3;VALLE;Si;50.78776529338327;53.92537106394784;53.225690109585244;55.61367734775975;51.758565681786656;265.18469968095434
204;Estrato 3;VAUPES;No;40.17857142857143;42.142857142857146;38.714285714285715;43.464285714285715;40.25;206.46428571428572
205;Estrato 3;VAUPES;Si;40.333333333333336;43.5;38.333333333333336;48.333333333333336;38.333333333333336;211.33333333333334
206;Estrato 3;VICHADA;No;45.073170731707314;48.707317073170735;43.146341463414636;49.68292682926829;45.24390243902439;234.26829268292684
207;Estrato 3;VICHADA;Si;46.642857142857146;51.32142857142857;45.857142857142854;52.142857142857146;48.214285714285715;246.42857142857142
208;Estrato 4;AMAZONAS;No;37.5;39.642857142857146;41.642857142857146;41.357142857142854;41.357142857142854;200.5
209;Estrato 4;AMAZONAS;Si;45.5;50.25;49.0;48.25;47.0;239.25
210;Estrato 4;ANTIOQUIA;No;39.837920489296636;41.92966360856269;41.14678899082569;45.36697247706422;40.654434250764524;209.43425076452598
211;Estrato 4;ANTIOQUIA;Si;54.30340063761955;56.98122564647538;58.81066241586964;58.157102373361674;53.70474672334396;280.09227771873896
212;Estrato 4;ARAUCA;No;40.26829268292683;45.146341463414636;43.170731707317074;47.1219512195122;41.31707317073171;217.2439024390244
213;Estrato 4;ARAUCA;Si;44.152542372881356;49.355932203389834;46.40677966101695;50.20338983050848;47.440677966101696;238.42372881355934
214;Estrato 4;ATLANTICO;No;38.37956204379562;42.89051094890511;41.31751824817518;44.42700729927007;40.98905109489051;208.21167883211677
215;Estrato 4;ATLANTICO;Si;54.83696682464455;58.061137440758294;61.80710900473934;58.918483412322274;55.58436018957346;286.1568720379147
216;Estrato 4;BOGOTA;No;55.42857142857143;52.714285714285715;63.0;61.285714285714285;53.714285714285715;281.7142857142857
217;Estrato 4;BOGOTA;Si;65.40810810810811;68.15;77.3472972972973;66.68378378378378;65.30810810810812;336.15405405405403
218;Estrato 4;BOGOTÁ;No;46.88;51.7;49.6;52.16;47.48;247.77333333333334
219;Estrato 4;BOGOTÁ;Si;59.73464955577493;62.69476801579467;66.26841066140177;61.86377097729516;59.38894373149062;306.6589338598223
220;Estrato 4;BOLIVAR;No;36.21142857142857;40.01714285714286;38.584761904761905;42.48952380952381;39.23428571428571;197.11238095238096
221;Estrato 4;BOLIVAR;Si;49.80154639175258;52.78092783505155;54.52319587628866;54.50085910652921;50.52749140893471;260.5094501718213
222;Estrato 4;BOYACA;No;43.705882352941174;49.5;44.431372549019606;48.46078431372549;46.68627450980392;234.42156862745097
223;Estrato 4;BOYACA;Si;57.50212765957447;61.767375886524825;60.320567375886526;60.0822695035461;57.60425531914893;296.6198581560284
224;Estrato 4;CALDAS;No;41.69117647058823;43.85294117647059;43.5;47.3235294117647;42.88235294117647;219.52941176470588
225;Estrato 4;CALDAS;Si;55.97908496732026;59.745098039215684;59.362091503267976;59.03790849673203;57.12156862745098;290.3869281045752
226;Estrato 4;CAQUETA;No;40.26470588235294;43.5;42.3235294117647;45.23529411764706;43.294117647058826;215.08823529411765
227;Estrato 4;CAQUETA;Si;48.325;51.6375;51.9875;52.9375;48.275;252.1125
228;Estrato 4;CASANARE;No;41.107142857142854;47.642857142857146;45.67857142857143;48.92857142857143;44.57142857142857;227.82142857142858
229;Estrato 4;CASANARE;Si;54.12056737588652;59.56737588652482;58.56028368794326;58.46099290780142;55.40425531914894;285.09929078014187
230;Estrato 4;CAUCA;No;38.25;42.38636363636363;39.32954545454545;43.8125;41.14772727272727;206.2159090909091
231;Estrato 4;CAUCA;Si;53.223021582733814;57.77877697841727;56.84532374100719;57.431654676258994;55.56654676258993;280.3129496402878
232;Estrato 4;CESAR;No;38.06611570247934;43.1900826446281;41.72727272727273;45.62809917355372;41.52892561983471;210.3801652892562
233;Estrato 4;CESAR;Si;48.93617021276596;52.57683215130024;54.16548463356974;53.498817966903076;50.73286052009456;258.20094562647756
234;Estrato 4;CHOCO;No;34.547770700636946;39.27388535031847;39.35031847133758;40.732484076433124;37.48407643312102;190.51592356687897
235;Estrato 4;CHOCO;Si;38.072463768115945;41.95652173913044;40.65217391304348;43.76086956521739;39.32608695652174;203.84057971014494
236;Estrato 4;CORDOBA;No;37.260377358490565;42.011320754716984;40.27547169811321;44.53584905660377;40.943396226415096;205.5622641509434
237;Estrato 4;CORDOBA;Si;50.30829015544042;53.91968911917098;55.07772020725388;55.29015544041451;52.00259067357513;265.2383419689119
238;Estrato 4;CUNDINAMARCA;No;42.97709923664122;47.86259541984733;44.30534351145038;49.19847328244275;44.29770992366412;229.75572519083968
239;Estrato 4;CUNDINAMARCA;Si;53.88095238095238;57.71047619047619;58.66761904761905;57.815714285714286;54.44857142857143;280.8595238095238
240;Estrato 4;GUAINIA;No;41.25;44.0;44.625;44.5;40.5;213.75
241;Estrato 4;GUAINIA;Si;41.6;48.0;48.6;41.8;45.2;222.4
242;Estrato 4;GUAVIARE;No;36.333333333333336;42.8;39.266666666666666;42.93333333333333;41.06666666666667;203.33333333333334
243;Estrato 4;GUAVIARE;Si;46.81818181818182;50.27272727272727;45.54545454545455;51.90909090909091;49.0;246.0
244;Estrato 4;HUILA;No;39.12903225806452;44.193548387096776;41.25806451612903;47.04838709677419;42.25806451612903;215.03225806451613
245;Estrato 4;HUILA;Si;54.58495821727019;59.08635097493036;58.15041782729805;58.48189415041783;55.97493036211699;285.5988857938719
246;Estrato 4;LA GUAJIRA;No;38.726256983240226;43.59217877094972;40.84357541899441;45.44692737430167;41.92178770949721;211.4804469273743
247;Estrato 4;LA GUAJIRA;Si;44.00666666666667;47.82333333333333;47.75666666666667;49.946666666666665;46.026666666666664;235.07
248;Estrato 4;MAGDALENA;No;37.68627450980392;41.77777777777778;39.529411764705884;44.130718954248366;39.790849673202615;203.71241830065358
249;Estrato 4;MAGDALENA;Si;47.91458026509573;51.32106038291605;51.005891016200295;52.89985272459499;48.92636229749632;251.63328424153167
250;Estrato 4;META;No;41.328125;48.03125;43.53125;48.59375;44.09375;226.8125
251;Estrato 4;META;Si;51.779661016949156;56.342372881355935;54.97966101694915;55.66779661016949;52.94406779661017;271.2220338983051
252;Estrato 4;NARIÑO;No;38.7962962962963;42.916666666666664;39.65277777777778;44.120370370370374;40.47222222222222;207.11574074074073
253;Estrato 4;NARIÑO;Si;54.99177631578947;58.41447368421053;58.161184210526315;58.266447368421055;56.54934210526316;285.6891447368421
254;Estrato 4;NORTE SANTANDER;No;41.52564102564103;48.34615384615385;43.65384615384615;47.87179487179487;44.794871794871796;227.43589743589743
255;Estrato 4;NORTE SANTANDER;Si;56.61298076923077;60.69350961538461;60.62620192307692;59.640625;56.99519230769231;293.25600961538464
256;Estrato 4;PUTUMAYO;No;40.28888888888889;45.17777777777778;42.68888888888889;46.577777777777776;44.333333333333336;219.95555555555555
257;Estrato 4;PUTUMAYO;Si;44.22641509433962;49.075471698113205;45.320754716981135;48.867924528301884;45.283018867924525;233.71698113207546
258;Estrato 4;QUINDIO;No;44.611111111111114;46.888888888888886;49.44444444444444;49.44444444444444;46.611111111111114;235.44444444444446
259;Estrato 4;QUINDIO;Si;55.50485436893204;59.19029126213592;59.51844660194175;58.76116504854369;56.040776699029124;287.69126213592233
260;Estrato 4;RISARALDA;No;45.339622641509436;48.490566037735846;47.39622641509434;50.56603773584906;46.84905660377358;238.9056603773585
261;Estrato 4;RISARALDA;Si;54.03505843071786;57.31552587646077;58.645242070116865;57.68530884808013;54.09348914858097;280.0158597662771
262;Estrato 4;SAN ANDRES;No;40.851851851851855;42.111111111111114;50.18518518518518;46.925925925925924;42.851851851851855;218.55555555555554
263;Estrato 4;SAN ANDRES;Si;47.542857142857144;48.628571428571426;53.57142857142857;53.08571428571429;45.6;245.4
264;Estrato 4;SANTANDER;No;44.570422535211264;50.943661971830984;47.08450704225352;51.563380281690144;47.95774647887324;243.19718309859155
265;Estrato 4;SANTANDER;Si;58.510884353741496;62.55646258503401;61.90238095238095;61.48945578231292;59.25986394557823;302.8295918367347
266;Estrato 4;SUCRE;No;36.55483870967742;41.52258064516129;38.696774193548386;43.116129032258065;40.25806451612903;201.18064516129033
267;Estrato 4;SUCRE;Si;49.35748792270532;53.830917874396135;52.367149758454104;54.231884057971016;51.24154589371981;260.8840579710145
268;Estrato 4;TOLIMA;No;40.392857142857146;44.63095238095238;43.07142857142857;45.80952380952381;42.595238095238095;216.6904761904762
269;Estrato 4;TOLIMA;Si;53.5346062052506;56.31145584725537;58.059665871121716;57.42601431980907;53.91288782816229;277.5417661097852
270;Estrato 4;VALLE;No;41.213197969543145;45.380710659898476;43.16243654822335;48.380710659898476;43.27918781725889;222.26395939086294
271;Estrato 4;VALLE;Si;54.10228426395939;57.33375634517766;59.91142131979696;58.541624365482235;55.23756345177665;282.89746192893404
272;Estrato 4;VAUPES;No;33.5;35.0;41.75;39.75;36.125;182.5
273;Estrato 4;VAUPES;Si;37.0;42.5;40.5;41.5;32.5;193.0
274;Estrato 4;VICHADA;No;36.25;41.25;40.5;41.25;42.5;201.625
275;Estrato 4;VICHADA;Si;38.333333333333336;45.5;38.166666666666664;44.666666666666664;41.333333333333336;210.66666666666666
276;Estrato 5;AMAZONAS;No;35.0;32.333333333333336;30.666666666666668;38.333333333333336;35.0;174.0
277;Estrato 5;AMAZONAS;Si;28.0;40.0;32.0;38.0;36.0;176.0
278;Estrato 5;ANTIOQUIA;No;38.54814814814815;39.837037037037035;39.370370370370374;44.13333333333333;37.39259259259259;199.65925925925927
279;Estrato 5;ANTIOQUIA;Si;57.952222222222225;60.92259259259259;65.44111111111111;60.613703703703706;57.18222222222222;298.2551851851852
280;Estrato 5;ARAUCA;No;42.45454545454545;43.18181818181818;38.72727272727273;45.90909090909091;40.72727272727273;213.54545454545453
281;Estrato 5;ARAUCA;Si;39.625;47.625;42.8125;46.8125;43.6875;221.5
282;Estrato 5;ATLANTICO;No;38.73831775700935;43.074766355140184;41.25233644859813;45.64485981308411;40.35514018691589;209.52336448598132
283;Estrato 5;ATLANTICO;Si;54.79299363057325;58.232484076433124;64.12898089171975;58.48566878980892;55.65764331210191;286.7770700636943
284;Estrato 5;BOGOTA;No;51.5;54.5;56.5;53.5;52.5;266.5
285;Estrato 5;BOGOTA;Si;67.59002433090025;71.25182481751825;80.5742092457421;68.8698296836983;67.42457420924575;348.45985401459853
286;Estrato 5;BOGOTÁ;No;47.01754385964912;50.56140350877193;46.29824561403509;53.31578947368421;46.26315789473684;245.26315789473685
287;Estrato 5;BOGOTÁ;Si;61.79232175502742;65.00914076782449;71.81499085923218;63.492504570383915;61.15283363802559;317.75868372943324
288;Estrato 5;BOLIVAR;No;35.46788990825688;39.22018348623853;37.059633027522935;41.42201834862385;38.018348623853214;192.10550458715596
289;Estrato 5;BOLIVAR;Si;53.79049676025918;56.48380129589633;60.961123110151185;56.98272138228942;53.82505399568034;278.53131749460044
290;Estrato 5;BOYACA;No;43.18181818181818;49.36363636363637;46.59090909090909;48.31818181818182;44.40909090909091;231.72727272727272
291;Estrato 5;BOYACA;Si;56.75757575757576;60.717171717171716;60.26767676767677;58.43939393939394;56.16161616161616;291.0
292;Estrato 5;CALDAS;No;44.05;42.7;41.15;46.75;42.2;218.55
293;Estrato 5;CALDAS;Si;58.09326424870466;60.067357512953365;61.1139896373057;59.424870466321245;57.69948186528497;295.01554404145077
294;Estrato 5;CAQUETA;No;39.0;44.86666666666667;40.0;45.733333333333334;43.733333333333334;215.4
295;Estrato 5;CAQUETA;Si;42.5;45.041666666666664;42.625;48.083333333333336;41.666666666666664;220.95833333333334
296;Estrato 5;CASANARE;No;40.76923076923077;46.61538461538461;43.07692307692308;48.07692307692308;41.15384615384615;220.3846153846154
297;Estrato 5;CASANARE;Si;45.46153846153846;48.717948717948715;48.333333333333336;48.58974358974359;47.07692307692308;237.6153846153846
298;Estrato 5;CAUCA;No;38.27710843373494;41.08433734939759;41.55421686746988;44.36144578313253;40.855421686746986;205.89156626506025
299;Estrato 5;CAUCA;Si;53.05911330049261;57.206896551724135;56.8128078817734;56.47290640394089;54.20197044334975;276.7931034482759
300;Estrato 5;CESAR;No;39.0;43.3125;40.208333333333336;44.8125;41.770833333333336;210.27083333333334
301;Estrato 5;CESAR;Si;52.80722891566265;55.2710843373494;58.95783132530121;55.734939759036145;52.86746987951807;272.6686746987952
302;Estrato 5;CHOCO;No;34.54838709677419;37.20967741935484;38.25806451612903;40.03225806451613;36.596774193548384;185.98387096774192
303;Estrato 5;CHOCO;Si;36.172413793103445;40.793103448275865;38.56896551724138;44.06896551724138;38.293103448275865;198.6551724137931
304;Estrato 5;CORDOBA;No;37.8448275862069;42.61206896551724;41.1551724137931;45.31896551724138;41.38793103448276;208.6551724137931
305;Estrato 5;CORDOBA;Si;49.781065088757394;52.798816568047336;55.04733727810651;54.023668639053255;50.8698224852071;260.5562130177515
306;Estrato 5;CUNDINAMARCA;No;41.24390243902439;47.390243902439025;41.68292682926829;46.707317073170735;43.46341463414634;222.34146341463415
307;Estrato 5;CUNDINAMARCA;Si;56.30703624733476;60.38592750533049;64.74626865671642;59.808102345415776;56.87420042643923;294.181236673774
308;Estrato 5;GUAINIA;No;33.0;36.333333333333336;42.333333333333336;37.666666666666664;38.333333333333336;184.0
309;Estrato 5;GUAINIA;Si;40.0;63.0;48.0;50.0;45.0;247.0
310;Estrato 5;GUAVIARE;No;31.0;42.0;31.5;38.0;33.5;179.0
311;Estrato 5;GUAVIARE;Si;44.0;36.0;50.0;48.0;51.0;226.0
312;Estrato 5;HUILA;No;34.6875;41.4375;40.125;43.0;38.8125;197.6875
313;Estrato 5;HUILA;Si;53.14705882352941;57.35294117647059;58.627450980392155;56.872549019607845;53.970588235294116;277.9117647058824
314;Estrato 5;LA GUAJIRA;No;37.33720930232558;41.58139534883721;38.19767441860465;43.18604651162791;39.26744186046512;200.8953488372093
315;Estrato 5;LA GUAJIRA;Si;39.027522935779814;42.89908256880734;40.81651376146789;45.357798165137616;40.87155963302752;209.71559633027522
316;Estrato 5;MAGDALENA;No;35.905797101449274;40.39855072463768;37.45652173913044;41.80434782608695;39.01449275362319;195.70289855072463
317;Estrato 5;MAGDALENA;Si;48.972727272727276;51.14545454545455;52.68636363636364;53.82272727272727;48.9;254.3181818181818
318;Estrato 5;META;No;39.111111111111114;43.7037037037037;39.888888888888886;45.96296296296296;41.851851851851855;212.25925925925927
319;Estrato 5;META;Si;53.820689655172416;58.51034482758621;57.255172413793105;56.56551724137931;54.5448275862069;279.84137931034485
320;Estrato 5;NARIÑO;No;37.41573033707865;40.30337078651685;38.8876404494382;43.12359550561798;39.853932584269664;200.37078651685394
321;Estrato 5;NARIÑO;Si;54.246153846153845;58.00512820512821;58.205128205128204;57.83076923076923;55.67179487179487;282.85128205128206
322;Estrato 5;NORTE SANTANDER;No;40.46666666666667;43.6;41.53333333333333;46.6;43.03333333333333;216.4
323;Estrato 5;NORTE SANTANDER;Si;56.21468926553672;60.07909604519774;59.92655367231639;58.898305084745765;56.02824858757062;289.864406779661
324;Estrato 5;PUTUMAYO;No;38.78947368421053;43.05263157894737;40.1578947368421;44.8421052631579;40.05263157894737;207.89473684210526
325;Estrato 5;PUTUMAYO;Si;40.31818181818182;46.09090909090909;41.72727272727273;46.86363636363637;44.22727272727273;220.95454545454547
326;Estrato 5;QUINDIO;No;42.6;42.93333333333333;41.46666666666667;43.2;41.6;212.53333333333333
327;Estrato 5;QUINDIO;Si;58.97925311203319;62.510373443983404;63.54771784232365;61.19502074688797;59.39004149377593;303.76348547717845
328;Estrato 5;RISARALDA;No;45.6;51.28;51.6;51.64;47.8;246.32
329;Estrato 5;RISARALDA;Si;57.144554455445544;60.364356435643565;64.24554455445545;60.78415841584158;57.552475247524754;296.84554455445544
330;Estrato 5;SAN ANDRES;No;38.0;40.0;37.2;37.2;37.4;190.6
331;Estrato 5;SAN ANDRES;Si;48.23076923076923;51.92307692307692;63.84615384615385;51.92307692307692;46.76923076923077;254.07692307692307
332;Estrato 5;SANTANDER;No;42.57446808510638;48.808510638297875;43.06382978723404;50.680851063829785;44.851063829787236;232.25531914893617
333;Estrato 5;SANTANDER;Si;60.75739644970414;65.1301775147929;67.85650887573965;63.36538461538461;61.77218934911242;315.7381656804734
334;Estrato 5;SUCRE;No;38.13513513513514;43.66216216216216;40.486486486486484;44.66216216216216;42.16216216216216;210.1081081081081
335;Estrato 5;SUCRE;Si;49.921875;52.609375;53.5625;55.125;52.125;262.625
336;Estrato 5;TOLIMA;No;36.851063829787236;40.48936170212766;39.787234042553195;42.765957446808514;39.702127659574465;199.68085106382978
337;Estrato 5;TOLIMA;Si;54.047846889952154;56.889952153110045;58.334928229665074;57.92822966507177;53.61244019138756;279.13397129186603
338;Estrato 5;VALLE;No;39.83505154639175;44.44329896907217;43.0;47.371134020618555;41.01030927835052;215.79381443298968
339;Estrato 5;VALLE;Si;58.17239819004525;61.07556561085973;66.56651583710408;61.150678733031675;58.62036199095023;301.40090497737555
340;Estrato 5;VAUPES;No;36.4;43.2;39.2;38.6;36.8;194.0
341;Estrato 5;VAUPES;Si;37.0;41.0;42.333333333333336;34.0;43.333333333333336;195.33333333333334
342;Estrato 5;VICHADA;No;37.75;52.25;38.5;46.0;42.25;220.5
343;Estrato 6;AMAZONAS;No;31.166666666666668;37.166666666666664;36.0;42.833333333333336;34.833333333333336;182.16666666666666
344;Estrato 6;AMAZONAS;Si;37.75;41.5;40.75;40.0;37.25;196.25
345;Estrato 6;ANTIOQUIA;No;37.02040816326531;39.1530612244898;37.37755102040816;42.816326530612244;37.41836734693877;194.83673469387756
346;Estrato 6;ANTIOQUIA;Si;58.84451219512195;62.0952743902439;71.54725609756098;60.97560975609756;57.68292682926829;303.9618902439024
347;Estrato 6;ARAUCA;No;38.55555555555556;42.44444444444444;38.22222222222222;40.44444444444444;38.77777777777778;199.66666666666666
348;Estrato 6;ARAUCA;Si;32.8;40.6;41.6;38.6;39.6;190.8
349;Estrato 6;ATLANTICO;No;37.725806451612904;40.87096774193548;40.306451612903224;43.516129032258064;40.37096774193548;202.9516129032258
350;Estrato 6;ATLANTICO;Si;57.20303605313093;60.584440227703986;69.75901328273245;60.62618595825427;57.705882352941174;299.28842504743835
351;Estrato 6;BOGOTA;Si;67.7611111111111;71.5411111111111;82.02888888888889;68.65444444444445;67.04222222222222;348.8566666666667
352;Estrato 6;BOGOTÁ;No;48.303030303030305;49.484848484848484;47.666666666666664;51.54545454545455;46.27272727272727;244.0
353;Estrato 6;BOGOTÁ;Si;62.47663551401869;65.93673616103523;76.61107117181884;64.04385334291877;61.718907260963334;322.7332854061826
354;Estrato 6;BOLIVAR;No;34.69318181818182;37.52272727272727;37.4375;40.8125;37.375;187.96022727272728
355;Estrato 6;BOLIVAR;Si;59.182758620689654;61.98965517241379;70.16206896551724;61.641379310344824;59.00689655172414;306.0344827586207
356;Estrato 6;BOYACA;No;40.78947368421053;46.05263157894737;42.21052631578947;45.78947368421053;41.89473684210526;217.57894736842104
357;Estrato 6;BOYACA;Si;53.84848484848485;56.72727272727273;56.36363636363637;56.93939393939394;51.09090909090909;273.969696969697
358;Estrato 6;CALDAS;No;40.84615384615385;39.15384615384615;39.92307692307692;47.23076923076923;40.38461538461539;208.76923076923077
359;Estrato 6;CALDAS;Si;61.01327433628319;63.34070796460177;69.78318584070796;62.491150442477874;60.402654867256636;312.10176991150445
360;Estrato 6;CAQUETA;No;39.5;39.4;37.0;44.0;36.4;198.0
361;Estrato 6;CAQUETA;Si;39.9;45.3;39.2;45.0;40.0;211.5
362;Estrato 6;CASANARE;No;37.9;39.6;39.0;41.5;41.1;199.7
363;Estrato 6;CASANARE;Si;48.0;53.18181818181818;48.27272727272727;51.90909090909091;46.90909090909091;249.27272727272728
364;Estrato 6;CAUCA;No;35.8;40.483333333333334;38.46666666666667;42.53333333333333;38.25;196.05
365;Estrato 6;CAUCA;Si;49.98765432098765;55.50617283950617;55.01234567901235;53.81481481481482;50.97530864197531;263.82716049382714
366;Estrato 6;CESAR;No;36.88235294117647;43.38235294117647;39.73529411764706;44.5;41.411764705882355;207.0
367;Estrato 6;CESAR;Si;53.36363636363637;54.56363636363636;59.78181818181818;56.527272727272724;53.45454545454545;274.43636363636364
368;Estrato 6;CHOCO;No;35.04761904761905;35.888888888888886;38.333333333333336;40.57142857142857;35.58730158730159;184.55555555555554
369;Estrato 6;CHOCO;Si;37.2;40.628571428571426;37.6;39.68571428571428;35.885714285714286;191.4857142857143
370;Estrato 6;CORDOBA;No;36.95945945945946;40.027027027027025;38.5945945945946;42.75675675675676;39.41891891891892;198.54054054054055
371;Estrato 6;CORDOBA;Si;54.89473684210526;56.48421052631579;62.88421052631579;57.8;55.68421052631579;283.65263157894736
372;Estrato 6;CUNDINAMARCA;No;41.27272727272727;45.515151515151516;43.09090909090909;47.121212121212125;43.0;220.66666666666666
373;Estrato 6;CUNDINAMARCA;Si;58.926829268292686;61.88211382113821;69.78048780487805;61.28861788617886;59.2479674796748;305.3577235772358
374;Estrato 6;GUAINIA;Si;36.0;39.0;32.0;28.0;36.0;173.0
375;Estrato 6;GUAVIARE;No;34.25;37.5;34.5;36.5;36.75;180.5
376;Estrato 6;GUAVIARE;Si;46.5;49.75;46.0;51.25;46.25;241.25
377;Estrato 6;HUILA;No;43.714285714285715;45.857142857142854;43.42857142857143;46.42857142857143;41.285714285714285;221.28571428571428
378;Estrato 6;HUILA;Si;45.54838709677419;49.25806451612903;48.03225806451613;48.58064516129032;44.935483870967744;235.80645161290323
379;Estrato 6;LA GUAJIRA;No;33.9375;37.604166666666664;36.5;40.395833333333336;38.354166666666664;187.47916666666666
380;Estrato 6;LA GUAJIRA;Si;37.50877192982456;41.19298245614035;39.98245614035088;42.50877192982456;39.98245614035088;201.40350877192984
381;Estrato 6;MAGDALENA;No;37.18518518518518;40.77777777777778;38.75308641975309;43.91358024691358;39.53086419753087;201.1851851851852
382;Estrato 6;MAGDALENA;Si;49.40119760479042;52.05988023952096;55.041916167664674;54.44311377245509;48.91616766467066;257.49700598802394
383;Estrato 6;META;No;42.38461538461539;51.15384615384615;42.07692307692308;48.69230769230769;44.46153846153846;231.6153846153846
384;Estrato 6;META;Si;55.134328358208954;60.71641791044776;62.23880597014925;59.656716417910445;56.23880597014925;291.32835820895525
385;Estrato 6;NARIÑO;No;39.24285714285714;41.94285714285714;39.957142857142856;44.74285714285714;39.857142857142854;206.6
386;Estrato 6;NARIÑO;Si;43.91379310344828;46.810344827586206;47.0;47.1551724137931;44.758620689655174;228.77586206896552
387;Estrato 6;NORTE SANTANDER;No;40.611111111111114;45.666666666666664;40.44444444444444;45.0;42.5;216.11111111111111
388;Estrato 6;NORTE SANTANDER;Si;53.457142857142856;56.42857142857143;58.75714285714286;57.18571428571428;53.628571428571426;277.3285714285714
389;Estrato 6;PUTUMAYO;No;36.416666666666664;43.333333333333336;41.416666666666664;41.333333333333336;40.416666666666664;202.16666666666666
390;Estrato 6;PUTUMAYO;Si;36.5;41.7;36.2;43.6;39.4;199.9
391;Estrato 6;QUINDIO;No;45.42857142857143;44.0;43.142857142857146;49.0;44.714285714285715;228.0
392;Estrato 6;QUINDIO;Si;60.027027027027025;63.63513513513514;67.78378378378379;61.16216216216216;59.5945945945946;308.06756756756755
393;Estrato 6;RISARALDA;No;35.916666666666664;41.75;39.583333333333336;44.583333333333336;41.0;203.5
394;Estrato 6;RISARALDA;Si;59.92079207920792;62.65676567656766;68.43564356435644;61.90759075907591;59.66006600660066;308.03300330033005
395;Estrato 6;SAN ANDRES;No;30.666666666666668;34.666666666666664;42.0;31.333333333333332;31.333333333333332;164.0
396;Estrato 6;SAN ANDRES;Si;51.333333333333336;49.666666666666664;54.0;57.0;45.333333333333336;255.66666666666666
397;Estrato 6;SANTANDER;No;42.43478260869565;49.69565217391305;39.65217391304348;48.52173913043478;42.26086956521739;226.3913043478261
398;Estrato 6;SANTANDER;Si;63.598404255319146;68.36702127659575;72.93617021276596;65.31117021276596;64.69148936170212;330.3351063829787
399;Estrato 6;SUCRE;No;35.883720930232556;40.0;39.02325581395349;40.02325581395349;39.95348837209303;194.7674418604651
400;Estrato 6;SUCRE;Si;54.10909090909091;58.38181818181818;55.8;57.74545454545454;54.054545454545455;280.2909090909091
401;Estrato 6;TOLIMA;No;37.19230769230769;38.53846153846154;38.92307692307692;40.46153846153846;39.03846153846154;194.15384615384616
402;Estrato 6;TOLIMA;Si;55.47761194029851;59.02985074626866;61.08955223880597;57.507462686567166;55.492537313432834;285.9850746268657
403;Estrato 6;VALLE;No;41.69642857142857;42.982142857142854;40.875;46.92857142857143;42.339285714285715;216.33928571428572
404;Estrato 6;VALLE;Si;59.37598204264871;62.68911335578002;71.63524130190797;62.255892255892256;59.9618406285073;309.4231200897868
405;Estrato 6;VAUPES;No;38.0;39.25;38.5;42.375;36.625;195.125
406;Estrato 6;VAUPES;Si;29.5;31.5;32.0;41.0;32.0;167.0
407;Sin Estrato;AMAZONAS;No;38.578947368421055;39.8859649122807;39.68421052631579;43.6578947368421;40.41228070175438;202.78947368421052
408;Sin Estrato;AMAZONAS;Si;38.92857142857143;41.214285714285715;38.92857142857143;43.0;41.07142857142857;204.5
409;Sin Estrato;ANTIOQUIA;No;38.49559471365639;41.15088105726872;38.86674008810573;44.38876651982379;39.948237885462554;204.1442731277533
410;Sin Estrato;ANTIOQUIA;Si;43.18100890207715;45.86053412462908;44.39020771513353;48.519287833827896;43.468842729970326;225.95845697329378
411;Sin Estrato;ARAUCA;No;41.575;45.9375;41.62916666666667;46.88333333333333;44.016666666666666;221.87083333333334
412;Sin Estrato;ARAUCA;Si;39.88095238095238;44.95238095238095;40.76190476190476;45.07142857142857;43.25;215.5
413;Sin Estrato;ATLANTICO;No;37.59413580246913;41.86265432098765;39.93827160493827;43.71141975308642;40.33179012345679;204.01543209876544
414;Sin Estrato;ATLANTICO;Si;40.3027027027027;44.045945945945945;43.556756756756755;46.38918918918919;41.913513513513514;215.96216216216217
415;Sin Estrato;BOGOTA;No;39.0;44.0;39.5;37.0;34.0;193.0
416;Sin Estrato;BOGOTA;Si;60.92307692307692;64.71794871794872;74.53846153846153;61.82051282051282;59.0;313.02564102564105
417;Sin Estrato;BOGOTÁ;No;41.808510638297875;44.590425531914896;41.92553191489362;47.25;42.340425531914896;219.1595744680851
418;Sin Estrato;BOGOTÁ;Si;45.88220551378446;49.06516290726817;48.741854636591476;51.205513784461154;47.067669172932334;241.7017543859649
419;Sin Estrato;BOLIVAR;No;36.66509926854754;40.820271682340646;38.4226750261233;42.67450365726228;39.35945663531871;198.8437826541275
420;Sin Estrato;BOLIVAR;Si;39.04716981132076;42.87547169811321;41.59245283018868;45.31698113207547;41.07924528301887;210.20754716981133
421;Sin Estrato;BOYACA;No;41.38502673796791;46.51336898395722;41.75401069518717;46.43850267379679;44.54545454545455;222.45989304812835
422;Sin Estrato;BOYACA;Si;46.19191919191919;51.26262626262626;46.19191919191919;50.888888888888886;46.63636363636363;242.77777777777777
423;Sin Estrato;CALDAS;No;43.025;45.9125;42.11875;47.35;45.1;225.4875
424;Sin Estrato;CALDAS;Si;43.07446808510638;45.787234042553195;42.340425531914896;47.52127659574468;43.819148936170215;224.2340425531915
425;Sin Estrato;CAQUETA;No;39.16226415094339;42.55849056603773;38.509433962264154;44.362264150943396;40.61132075471698;207.1509433962264
426;Sin Estrato;CAQUETA;Si;41.21176470588235;43.588235294117645;42.76470588235294;45.44705882352941;42.62352941176471;215.9294117647059
